stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
1217963,30007963,"Amstelveen, A'veen Busstation",52.30233,4.857427,0,stoparea:235554,null,1,null,null
1928469,30007445,"Amstelveen, Amstelveen Stadshart",52.301242,4.867512,0,stoparea:344473,null,1,Uitstap,null
1760414,57243870,"Amstelveen, B.v.Suttnerlaan",52.277339,4.829079,0,stoparea:296450,null,1,null,CXX:57243870
1525228,57243880,"Amstelveen, B.v.Suttnerlaan",52.277809,4.827768,0,stoparea:296450,null,1,null,CXX:57243880
2218419,57243020,"Amstelveen, Bankrashof",52.301999,4.876095,0,stoparea:355903,null,0,null,CXX:57243020
2219607,57243030,"Amstelveen, Bankrashof",52.302313,4.875959,0,stoparea:355903,null,1,null,CXX:57243030
15365,30007532,"Amstelveen, Binnenhof",52.301269,4.863495,0,stoparea:2500,null,1,null,null
15364,30007533,"Amstelveen, Binnenhof",52.30151,4.863096,0,stoparea:2500,null,1,null,null
511025,57243060,"Amstelveen, Binnenhof",52.301341,4.863362,0,stoparea:121787,null,1,null,CXX:57243060
511052,57243070,"Amstelveen, Binnenhof",52.301466,4.863229,0,stoparea:121787,null,1,null,CXX:57243070
511184,57242010,"Amstelveen, Bovenkerkerweg",52.287368,4.842202,0,stoparea:121975,null,1,null,CXX:57242010
511216,57243110,"Amstelveen, Bovenkerkerweg",52.28836,4.842864,0,stoparea:121975,null,1,null,CXX:57243110
511259,57240090,"Amstelveen, Burg. Wiegelweg",52.275047,4.838573,0,null,null,1,null,CXX:57240090
1760358,57243840,"Amstelveen, Burg. Wiegelweg",52.274456,4.837173,0,null,null,1,null,CXX:57243840
419616,58342020,"Amstelveen, Burg. Wiegelweg",52.273821,4.837782,0,null,null,1,null,CXX:58342020
1927095,57240001,"Amstelveen, Busstation",52.302464,4.857177,0,stoparea:122950,null,1,A,CXX:57240001
1927088,57240024,"Amstelveen, Busstation perron A",52.302428,4.857162,0,stoparea:122950,null,1,A,CXX:57240024
2219426,57240022,"Amstelveen, Busstation perron B",52.302581,4.857249,0,stoparea:122950,null,1,B,CXX:57240022
1927084,57240023,"Amstelveen, Busstation perron B",52.302608,4.857263,0,stoparea:122950,null,1,B,CXX:57240023
2219427,57240027,"Amstelveen, Busstation perron B",52.302563,4.857249,0,stoparea:122950,null,1,B,CXX:57240027
2219425,57240028,"Amstelveen, Busstation perron B",52.302599,4.857263,0,stoparea:122950,null,1,B,CXX:57240028
1927087,57240025,"Amstelveen, Busstation perron C",52.302419,4.85728,0,stoparea:122950,null,1,C,CXX:57240025
2032053,57240010,"Amstelveen, Busstation perron D",52.302485,4.857939,0,stoparea:122950,null,1,D,CXX:57240010
1828273,57240019,"Amstelveen, Busstation perron E",52.30202,4.858443,0,stoparea:122950,null,1,E,CXX:57240019
1828350,57240610,"Amstelveen, Busstation perron F",52.302029,4.858413,0,stoparea:122950,null,1,F,CXX:57240610
1828321,57240600,"Amstelveen, Busstation perron G",52.301948,4.85837,0,stoparea:122950,null,1,G,CXX:57240600
1828272,57240018,"Amstelveen, Busstation perron H",52.301877,4.858635,0,stoparea:122950,null,1,H,CXX:57240018
511088,58342100,"Amstelveen, Christinahoeve",52.260936,4.830954,0,null,null,0,null,CXX:58342100
511215,58342110,"Amstelveen, Christinahoeve",52.260466,4.830359,0,null,null,0,null,CXX:58342110
1544009,30007512,"Amstelveen, De Eindhoeve",52.279899,4.846045,0,stoparea:300914,null,1,E2,null
1544007,30007514,"Amstelveen, De Eindhoeve",52.279846,4.84628,0,stoparea:300912,null,1,C,null
511100,57243730,"Amstelveen, De Eindhoeve",52.279845,4.846192,0,null,null,1,null,CXX:57243730
511273,57243760,"Amstelveen, De Eindhoeve",52.279944,4.846132,0,null,null,1,null,CXX:57243760
2220484,57242090,"Amstelveen, Gr.v.Prinstererlaan",52.306064,4.862412,0,stoparea:355811,null,1,null,CXX:57242090
2220402,57242220,"Amstelveen, Graaf Aelbrechtlaan",52.308647,4.863085,0,stoparea:355663,null,1,null,CXX:57242220
511188,57242820,"Amstelveen, Graaf Florislaan",52.316259,4.856851,0,stoparea:121152,null,1,null,CXX:57242820
511118,57242830,"Amstelveen, Graaf Florislaan",52.316233,4.857159,0,null,null,1,null,CXX:57242830
1544016,30007506,"Amstelveen, Groenhof",52.288581,4.868115,0,stoparea:300921,null,1,H,null
1544001,30007520,"Amstelveen, Groenhof",52.289652,4.868351,0,stoparea:300925,null,1,null,null
511276,57242600,"Amstelveen, Groenhof",52.288635,4.868041,0,stoparea:122558,null,1,null,CXX:57242600
418881,57242610,"Amstelveen, Groenhof",52.28957,4.868294,0,stoparea:122558,null,1,null,CXX:57242610
1962891,57243140,"Amstelveen, Grote Beer",52.283706,4.851289,0,null,null,1,null,CXX:57243140
1962909,57243150,"Amstelveen, Grote Beer",52.283643,4.851216,0,null,null,1,null,CXX:57243150
1760392,57243650,"Amstelveen, Hammarskjoldsingel",52.275512,4.832369,0,stoparea:340983,null,1,null,CXX:57243650
1760361,57243860,"Amstelveen, Hammarskjoldsingel",52.275692,4.832455,0,stoparea:340983,null,1,null,CXX:57243860
511028,57243270,"Amstelveen, Handweg",52.291869,4.843788,0,stoparea:122318,null,1,null,CXX:57243270
2219099,57242480,"Amstelveen, Heemraadschapslaan",52.305606,4.856494,0,null,null,1,null,CXX:57242480
2218605,57242481,"Amstelveen, Heemraadschapslaan",52.305606,4.856494,0,null,null,1,null,CXX:57242481
2219551,57242491,"Amstelveen, Heemraadschapslaan",52.307081,4.85674,0,null,null,1,null,CXX:57242491
939505,57242950,"Amstelveen, Hueseplein",52.298203,4.85516,0,null,null,1,null,CXX:57242950
511194,57242960,"Amstelveen, Hueseplein",52.297653,4.854786,0,null,null,1,null,CXX:57242960
511182,57242850,"Amstelveen, In de Wolken",52.291979,4.8702,0,null,null,1,null,CXX:57242850
1420671,57242860,"Amstelveen, In de Wolken",52.291554,4.869604,0,null,null,1,null,CXX:57242860
2219008,57242461,"Amstelveen, Jan Benninghstraat",52.308305,4.850978,0,null,null,0,null,CXX:57242461
2220321,57242471,"Amstelveen, Jan Benninghstraat",52.308176,4.850407,0,null,null,0,null,CXX:57242471
2218335,57242811,"Amstelveen, Julianapark",52.315426,4.853561,0,stoparea:356026,null,0,null,CXX:57242811
511037,57243250,"Amstelveen, Keizer Karelplein",52.298575,4.853763,0,null,null,1,null,CXX:57243250
511157,57243260,"Amstelveen, Keizer Karelplein",52.298809,4.853892,0,null,null,1,null,CXX:57243260
2219550,57243261,"Amstelveen, Keizer Karelplein",52.298809,4.853892,0,null,null,1,null,CXX:57243261
2218456,57242251,"Amstelveen, KLM Hoofdkantoor",52.306586,4.846526,0,stoparea:356054,null,1,null,CXX:57242251
2218380,57242271,"Amstelveen, KLM Hoofdkantoor",52.306263,4.846706,0,stoparea:356054,null,1,null,CXX:57242271
432324,57243210,"Amstelveen, Kruiskerk",52.311288,4.856822,0,null,null,1,null,CXX:57243210
511135,57243220,"Amstelveen, Kruiskerk",52.311251,4.856456,0,null,null,1,null,CXX:57243220
2218498,57243620,"Amstelveen, Laan Walcheren",52.313209,4.862269,0,null,null,null,null,CXX:57243620
1543999,30007522,"Amstelveen, Langerhuize",52.295143,4.878695,0,stoparea:300923,null,1,null,null
1501727,57240160,"Amstelveen, Langerhuize",52.295087,4.878109,0,stoparea:123016,null,1,null,CXX:57240160
511226,57240170,"Amstelveen, Langerhuize",52.295044,4.878535,0,stoparea:123016,null,1,null,CXX:57240170
521203,57243410,"Amstelveen, Lindenlaan",52.296514,4.847338,0,null,null,1,null,CXX:57243410
1999296,57243420,"Amstelveen, Lindenlaan",52.296611,4.846853,0,null,null,1,null,CXX:57243420
2220014,57243421,"Amstelveen, Lindenlaan",52.296611,4.846853,0,null,null,1,null,CXX:57243421
1544012,30007508,"Amstelveen, Logger",52.283348,4.859456,0,stoparea:300917,null,0,null,null
1544004,30007517,"Amstelveen, Logger",52.283341,4.860028,0,stoparea:300909,null,1,null,null
521341,57242520,"Amstelveen, Logger",52.283375,4.859558,0,stoparea:122028,null,1,null,CXX:57242520
521146,57242530,"Amstelveen, Logger",52.283287,4.859926,0,stoparea:122028,null,1,null,CXX:57242530
511137,57243550,"Amstelveen, Maalderij",52.291859,4.841575,0,stoparea:122864,null,0,null,CXX:57243550
1420530,57243560,"Amstelveen, Maalderij",52.291932,4.84178,0,stoparea:122864,null,0,null,CXX:57243560
1544010,30007511,"Amstelveen, Middenhoven / Brink",52.28056,4.851239,0,stoparea:300915,null,1,B,null
1544006,30007515,"Amstelveen, Middenhoven / Brink",52.280331,4.852209,0,stoparea:300911,null,1,D,null
521215,57243700,"Amstelveen, Middenhoven/Brink",52.280561,4.851312,0,stoparea:122132,null,1,null,CXX:57243700
521299,57243710,"Amstelveen, Middenhoven/Brink",52.28034,4.852121,0,stoparea:122132,null,1,null,CXX:57243710
2218956,57242291,"Amstelveen, Molenweg",52.308333,4.847238,0,null,null,0,null,CXX:57242291
2219332,57242301,"Amstelveen, Molenweg",52.308097,4.846699,0,null,null,1,null,CXX:57242301
2220151,57243851,"Amstelveen, Molenweg",52.308834,4.846895,0,null,null,0,null,CXX:57243851
521159,57242040,"Amstelveen, Nesserlaan",52.277702,4.839522,0,stoparea:123594,null,1,null,CXX:57242040
940031,57242280,"Amstelveen, Nesserlaan",52.276999,4.838915,0,stoparea:123594,null,1,null,CXX:57242280
1828286,57342580,"Amstelveen, Nieuw Oosteinde",52.276304,4.809999,0,stoparea:342530,null,1,null,CXX:57342580
1999191,57342590,"Amstelveen, Nieuw Oosteinde",52.275833,4.809302,0,stoparea:342530,null,1,null,CXX:57342590
2220375,57340250,"Amstelveen, Nieuwe Meerlaan",52.307788,4.821027,0,null,null,1,null,CXX:57340250
2219138,57340260,"Amstelveen, Nieuwe Meerlaan",52.307676,4.822158,0,null,null,1,null,CXX:57340260
521400,57243890,"Amstelveen, Noorddammerweg",52.285217,4.828071,0,stoparea:122143,null,1,null,CXX:57243890
521354,57243900,"Amstelveen, Noorddammerweg",52.28519,4.828203,0,stoparea:122143,null,1,null,CXX:57243900
2219584,57242051,"Amstelveen, Oakpark",52.2995,4.845792,0,null,null,1,null,CXX:57242051
1997289,30007434,"Amstelveen, Onderuit",52.308509,4.872574,0,stoparea:26653,null,1,null,null
2032210,30007435,"Amstelveen, Onderuit",52.307933,4.872434,0,stoparea:26653,null,1,null,null
103863,30007545,"Amstelveen, Onderuit",52.307941,4.872273,0,stoparea:26653,null,0,null,null
103909,30007623,"Amstelveen, Onderuit",52.308447,4.872795,0,stoparea:26653,null,0,null,null
1377862,30007197,"Amstelveen, Oranjebaan",52.302901,4.870631,0,stoparea:26652,null,0,null,null
1540573,30007198,"Amstelveen, Oranjebaan",52.303488,4.873336,0,stoparea:300165,null,0,null,null
1997287,30007438,"Amstelveen, Oranjebaan",52.303599,4.872177,0,stoparea:26652,null,1,null,null
1997288,30007439,"Amstelveen, Oranjebaan",52.303023,4.871787,0,stoparea:26652,null,1,null,null
361764,57240050,"Amstelveen, Oranjebaan",52.303594,4.87093,0,stoparea:121909,null,1,null,CXX:57240050
381880,57240060,"Amstelveen, Oranjebaan",52.302803,4.872875,0,stoparea:121909,null,0,null,CXX:57240060
2219995,57242771,"Amstelveen, Oude Karselaan",52.31234,4.846999,0,null,null,0,null,CXX:57242771
1927104,57243010,"Amstelveen, Ouderkerkerlaan",52.296241,4.870664,0,stoparea:120469,null,1,null,CXX:57243010
1927128,57243400,"Amstelveen, Ouderkerkerlaan",52.296165,4.869815,0,stoparea:120469,null,1,null,CXX:57243400
1861701,57243570,"Amstelveen, Pastoor Brouwerslaan",52.292933,4.836725,0,stoparea:343157,null,1,null,CXX:57243570
1861728,57243580,"Amstelveen, Pastoor Brouwerslaan",52.293129,4.8364,0,stoparea:343157,null,1,null,CXX:57243580
521524,57243160,"Amstelveen, Poortwachter",52.283193,4.845125,0,stoparea:121020,null,1,null,CXX:57243160
521375,57243170,"Amstelveen, Poortwachter",52.283182,4.844657,0,stoparea:121020,null,1,null,CXX:57243170
1544013,30007509,"Amstelveen, Praam",52.279996,4.855701,0,stoparea:300918,null,0,null,null
1544005,30007516,"Amstelveen, Praam",52.279843,4.855497,0,stoparea:300910,null,1,null,null
1657073,57243680,"Amstelveen, Praam",52.27997,4.855847,0,stoparea:338628,null,1,null,CXX:57243680
1657158,57243690,"Amstelveen, Praam",52.279851,4.855395,0,stoparea:338628,null,1,null,CXX:57243690
2219368,57242791,"Amstelveen, Prins Bernhardlaan",52.315434,4.84944,0,null,null,0,null,CXX:57242791
521318,57242540,"Amstelveen, Punter",52.282941,4.865,0,stoparea:123612,null,1,null,CXX:57242540
366922,57242550,"Amstelveen, Punter",52.282851,4.864914,0,stoparea:123612,null,1,null,CXX:57242550
2219903,57242751,"Amstelveen, Raadhuis",52.302264,4.844878,0,stoparea:356232,null,1,null,CXX:57242751
2219673,57242071,"Amstelveen, Raadhuis/Dorpsstraat",52.303284,4.845848,0,stoparea:355664,null,1,null,CXX:57242071
2219725,57242241,"Amstelveen, Raadhuis/Dorpsstraat",52.303517,4.845655,0,stoparea:355664,null,0,null,CXX:57242241
521484,57240070,"Amstelveen, Sacharovlaan",52.282559,4.832559,0,stoparea:120515,null,1,null,CXX:57240070
521288,57240080,"Amstelveen, Sacharovlaan",52.283424,4.832944,0,stoparea:120515,null,1,null,CXX:57240080
1861665,57243910,"Amstelveen, Salamander",52.28979,4.831473,0,stoparea:343163,null,1,null,CXX:57243910
1861704,57243920,"Amstelveen, Salamander",52.289529,4.831447,0,stoparea:343163,null,1,null,CXX:57243920
1861716,57243610,"Amstelveen, Schinkeldijkje",52.291348,4.826587,0,stoparea:343177,null,0,null,CXX:57243610
1861683,57342740,"Amstelveen, Schinkeldijkje",52.291365,4.826279,0,stoparea:343177,null,0,null,CXX:57342740
1544017,30007507,"Amstelveen, Seine",52.284124,4.866379,0,stoparea:300922,null,1,J,null
1544011,30007518,"Amstelveen, Seine",52.284197,4.866642,0,stoparea:300916,null,1,null,null
1542948,57242560,"Amstelveen, Seine",52.284179,4.866481,0,stoparea:300609,null,1,null,CXX:57242560
1542919,57242570,"Amstelveen, Seine",52.284134,4.866643,0,stoparea:300609,null,1,null,CXX:57242570
1046122,57243280,"Amstelveen, Sportlaan",52.291396,4.854377,0,stoparea:227048,null,1,null,CXX:57243280
1046140,57243290,"Amstelveen, Sportlaan",52.291379,4.8547,0,stoparea:227048,null,1,null,CXX:57243290
15363,30007530,"Amstelveen, Stadstuinen",52.302046,4.868441,0,stoparea:2641,null,1,null,null
15362,30007531,"Amstelveen, Stadstuinen",52.301946,4.868208,0,stoparea:2641,null,1,null,null
2220680,57243040,"Amstelveen, Stadstuinen",52.302055,4.86828,0,null,null,1,null,CXX:57243040
2219429,57243050,"Amstelveen, Stadstuinen",52.301974,4.868398,0,null,null,1,null,CXX:57243050
521225,57243120,"Amstelveen, Startbaan",52.286493,4.853322,0,stoparea:123565,null,1,null,CXX:57243120
521407,57243130,"Amstelveen, Startbaan",52.286999,4.853946,0,stoparea:123565,null,1,null,CXX:57243130
103891,30007242,"Amstelveen, Uilenstede",52.322165,4.86938,0,stoparea:26649,null,1,null,null
103892,30007244,"Amstelveen, Uilenstede",52.321795,4.868915,0,stoparea:26649,null,1,null,null
1997286,30007422,"Amstelveen, Uilenstede",52.322254,4.869173,0,stoparea:26649,null,1,null,null
1997285,30007423,"Amstelveen, Uilenstede",52.32167,4.869107,0,stoparea:26649,null,1,null,null
2219538,57142250,"Amstelveen, Uilenstede",52.322138,4.86938,0,stoparea:355702,null,0,null,CXX:57142250
2219902,57242200,"Amstelveen, Uilenstede",52.321929,4.868884,0,stoparea:355702,null,1,null,CXX:57242200
521300,57242580,"Amstelveen, Watercirkel",52.286486,4.867949,0,null,null,1,null,CXX:57242580
521501,57242590,"Amstelveen, Watercirkel",52.286929,4.868603,0,null,null,1,null,CXX:57242590
1214951,57240200,"Amstelveen, Weldam",52.276176,4.817005,0,stoparea:234626,null,1,null,CXX:57240200
1214955,57240210,"Amstelveen, Weldam",52.276319,4.8169,0,stoparea:234626,null,1,null,CXX:57240210
1657194,57243301,"Amstelveen, Westwijk",52.274197,4.829851,0,stoparea:300605,null,0,null,CXX:57243301
1657193,57243302,"Amstelveen, Westwijk",52.274153,4.830012,0,stoparea:300605,null,0,null,CXX:57243302
1046200,57243300,"Amstelveen, Westwijkplein",52.281717,4.825492,0,stoparea:121603,null,1,null,CXX:57243300
744378,57243310,"Amstelveen, Westwijkplein",52.281934,4.825753,0,stoparea:121603,null,1,null,CXX:57243310
1542917,57243315,"Amstelveen, Westwijkplein",52.281231,4.825264,0,stoparea:121603,null,1,null,CXX:57243315
1544833,57242020,"Amstelveen, Zagerij",52.281601,4.840983,0,stoparea:120425,null,1,null,CXX:57242020
1544844,57242030,"Amstelveen, Zagerij",52.280933,4.840302,0,stoparea:120425,null,1,null,CXX:57242030
521294,57243770,"Amstelveen, Zagerij",52.281064,4.841429,0,stoparea:120425,null,1,null,CXX:57243770
521278,57243820,"Amstelveen, Zagerij",52.281183,4.841853,0,stoparea:120425,null,1,null,CXX:57243820
1544015,30007505,"Amstelveen, Ziekenhuis",52.294016,4.87154,0,stoparea:300920,null,1,F,null
1544002,30007521,"Amstelveen, Ziekenhuis",52.294188,4.871919,0,stoparea:300926,null,1,null,null
416628,57242870,"Amstelveen, Ziekenhuis",52.294134,4.871905,0,stoparea:123019,null,1,null,CXX:57242870
415442,57242880,"Amstelveen, Ziekenhuis",52.294042,4.87151,0,stoparea:123019,null,1,null,CXX:57242880
1522579,57240270,"Amstelveen, Ziekenhuis Hoofdingang",52.293284,4.872721,0,stoparea:295850,null,0,null,CXX:57240270
1522537,57240280,"Amstelveen, Ziekenhuis Hoofdingang",52.293008,4.873267,0,stoparea:295850,null,0,null,CXX:57240280
381706,58342080,"Amstelveen, Zijdelweg",52.264265,4.833725,0,null,null,0,null,CXX:58342080
521357,58342090,"Amstelveen, Zijdelweg",52.264345,4.833416,0,null,null,0,null,CXX:58342090
2220701,57242140,"Amstelveen, Zonnestein",52.311173,4.863173,0,stoparea:355556,null,1,null,CXX:57242140
1861687,57243590,"Amstelveen, Zwarte Pad",52.293162,4.831826,0,null,null,0,null,CXX:57243590
1861676,57243600,"Amstelveen, Zwarte Pad",52.293169,4.831489,0,null,null,0,null,CXX:57243600
1538907,57252790,"Amsterdam-ZO, Bijlmerplein",52.314264,4.949411,0,null,null,0,null,null
1795398,57250180,"Amsterdam-ZO, Dennenrode",52.321994,4.951814,0,stoparea:342135,null,1,null,null
1795456,57250250,"Amsterdam-ZO, Dennenrode",52.321956,4.951242,0,stoparea:342135,null,1,null,null
1928685,57253230,"Amsterdam-ZO, Echtenstein",52.325017,4.960146,0,stoparea:344515,null,0,null,null
1928666,57253240,"Amsterdam-ZO, Echtenstein",52.324719,4.959826,0,stoparea:344515,null,0,null,null
1795372,57253210,"Amsterdam-ZO, Eekholt",52.326834,4.965409,0,stoparea:342066,null,1,null,null
1795289,57253220,"Amsterdam-ZO, Eekholt",52.327281,4.967268,0,stoparea:342066,null,1,null,null
1538851,57252650,"Amsterdam-ZO, Foppingadreef",52.312738,4.949852,0,stoparea:299930,null,0,null,null
1538939,57253660,"Amsterdam-ZO, Foppingadreef",52.312684,4.949735,0,stoparea:299930,null,0,null,null
1928678,57253030,"Amsterdam-ZO, Gebouw Atlas",52.307738,4.944182,0,stoparea:344513,null,1,null,null
1928683,57253140,"Amsterdam-ZO, Gebouw Atlas",52.306788,4.944866,0,stoparea:344513,null,1,null,null
1795438,57252100,"Amsterdam-ZO, Hoogoorddreef/Atlas",52.310488,4.946531,0,stoparea:342118,null,1,null,null
1795316,57252830,"Amsterdam-ZO, Hoogoorddreef/Atlas",52.310398,4.946443,0,stoparea:342118,null,1,null,null
1795308,57250320,"Amsterdam-ZO, Laarderhoogtweg",52.303681,4.947991,0,stoparea:342108,null,0,null,null
1795358,57253010,"Amsterdam-ZO, Laarderhoogtweg",52.302985,4.947118,0,stoparea:342108,null,0,null,null
1795381,57253480,"Amsterdam-ZO, Paasheuvelweg",52.296328,4.955085,0,stoparea:342122,null,1,null,null
1795288,57253490,"Amsterdam-ZO, Paasheuvelweg",52.296744,4.955917,0,stoparea:342122,null,1,null,null
1538844,57251980,"Amsterdam-ZO, Station Holendrecht",52.29717,4.959211,0,stoparea:299928,null,1,F,null
1538909,57252470,"Amsterdam-ZO, Station Holendrecht",52.297197,4.959284,0,stoparea:299928,null,1,G,null
1538976,57252930,"Amsterdam-ZO, Station Holendrecht",52.297197,4.959284,0,stoparea:299928,null,1,G,null
14950,30001086,"Amsterdam, 't Nopeind",52.409788,4.964943,0,stoparea:2618,null,1,null,null
14949,30001087,"Amsterdam, 't Nopeind",52.409948,4.9645,0,stoparea:2618,null,1,null,null
14821,30008256,"Amsterdam, 1e Coehoornstraat",52.36832,4.926516,0,stoparea:2404,null,1,null,null
14820,30008257,"Amsterdam, 1e Coehoornstraat",52.368085,4.926181,0,stoparea:2404,null,1,null,null
15130,30006045,"Amsterdam, 1e Con. Huygensstraat",52.362423,4.87399,0,stoparea:2771,null,1,null,null
15128,30006046,"Amsterdam, 1e Con. Huygensstraat",52.362625,4.874868,0,stoparea:2771,null,1,null,null
14817,30008258,"Amsterdam, 1e Leeghwaterstraat",52.370093,4.929434,0,stoparea:2401,null,0,null,null
14816,30008259,"Amsterdam, 1e Leeghwaterstraat",52.370472,4.930047,0,stoparea:2401,null,0,null,null
15533,30008097,"Amsterdam, 1e v.Swindenstraat",52.361686,4.924118,0,stoparea:2897,null,1,null,null
15537,30008098,"Amsterdam, 1e v.Swindenstraat",52.362108,4.923864,0,stoparea:2897,null,0,null,null
14417,30009108,"Amsterdam, 2e v.d.Helststraat",52.353189,4.894235,0,stoparea:2344,null,null,null,null
14418,30009109,"Amsterdam, 2e v.d.Helststraat",52.353318,4.894879,0,stoparea:2344,null,1,null,null
103859,30007124,"Amsterdam, A.J. Ernststraat",52.332026,4.869764,0,stoparea:26646,null,0,null,null
103860,30007125,"Amsterdam, A.J. Ernststraat",52.332116,4.869763,0,stoparea:26646,null,1,null,null
103183,30007414,"Amsterdam, A.J. Ernststraat",52.331825,4.868871,0,stoparea:26646,null,0,null,null
103188,30007415,"Amsterdam, A.J. Ernststraat",52.331627,4.868815,0,stoparea:26646,null,0,null,null
14456,30003121,"Amsterdam, Aalbersestraat",52.382021,4.79774,0,stoparea:2426,null,1,null,null
14454,30003122,"Amsterdam, Aalbersestraat",52.382324,4.79897,0,stoparea:2426,null,1,null,null
15185,30004102,"Amsterdam, Aalsmeerplein",52.346969,4.846798,0,stoparea:2296,null,1,null,null
15184,30004103,"Amsterdam, Aalsmeerplein",52.34694,4.846387,0,stoparea:2296,null,1,null,null
15704,30002201,"Amsterdam, Abberdaan",52.391805,4.780877,0,stoparea:2483,null,1,null,null
673743,57352120,"Amsterdam, Abcoudermeer",52.280702,4.966301,0,stoparea:197984,null,0,null,null
666499,57352130,"Amsterdam, Abcoudermeer",52.281393,4.966016,0,stoparea:197984,null,0,null,null
1301869,30004440,"Amsterdam, Adam Smithplein",52.339932,4.821747,0,stoparea:246313,null,0,null,null
1301870,30004441,"Amsterdam, Adam Smithplein",52.339831,4.82147,0,stoparea:246314,null,0,null,null
15221,30002157,"Amsterdam, Adm. de Ruijterweg",52.371485,4.860096,0,stoparea:2370,null,1,null,null
15222,30002158,"Amsterdam, Adm. de Ruijterweg",52.371291,4.860965,0,stoparea:2370,null,1,null,null
2175391,30003068,"Amsterdam, Adm. Helfrichstraat",52.369364,4.844322,0,stoparea:2806,null,null,null,null
15468,30003069,"Amsterdam, Adm. Helfrichstraat",52.369293,4.84447,0,stoparea:2806,null,0,null,null
14752,30003179,"Amsterdam, Adm. Helfrichstraat",52.369443,4.843866,0,stoparea:2806,null,0,null,null
15560,30003180,"Amsterdam, Adm. Helfrichstraat",52.36942,4.844586,0,stoparea:2806,null,1,null,null
2219474,57134230,"Amsterdam, Adm. Helfrichstraat",52.369383,4.844396,0,stoparea:355843,null,0,null,CXX:57134230
2220724,57134240,"Amsterdam, Adm. Helfrichstraat",52.369293,4.844426,0,stoparea:355843,null,0,null,CXX:57134240
15611,30004094,"Amsterdam, Aletta Jacobslaan",52.346911,4.828468,0,stoparea:2360,null,0,null,null
15601,30004095,"Amsterdam, Aletta Jacobslaan",52.346869,4.82907,0,stoparea:2360,null,null,null,null
15206,30008049,"Amsterdam, Alexanderplein",52.363833,4.919163,0,stoparea:2332,null,1,null,null
15642,30008050,"Amsterdam, Alexanderplein",52.363409,4.918668,0,stoparea:2332,null,0,null,null
15535,30008095,"Amsterdam, Alexanderplein",52.363413,4.919696,0,stoparea:2332,null,1,null,null
15534,30008096,"Amsterdam, Alexanderplein",52.36351,4.919313,0,stoparea:2332,null,1,null,null
15518,30004392,"Amsterdam, Allenstraat",52.34988,4.781508,0,stoparea:2902,null,1,null,null
322625,30001103,"Amsterdam, Amerbos",52.403402,4.941404,0,stoparea:110909,null,0,null,null
322624,30001104,"Amsterdam, Amerbos",52.40301,4.942554,0,stoparea:110909,null,1,null,null
14533,30009139,"Amsterdam, Amsteldijk",52.347111,4.911238,0,stoparea:2558,null,1,null,null
1379031,30009140,"Amsterdam, Amsteldijk",52.347046,4.910549,0,stoparea:2558,null,0,null,null
15235,30009086,"Amsterdam, Amstelkade",52.348782,4.904322,0,stoparea:2412,null,0,null,null
15234,30009088,"Amsterdam, Amstelkade",52.349347,4.904067,0,stoparea:2412,null,0,null,null
506844,30007012,"Amsterdam, Amstelpark",52.331701,4.890204,0,stoparea:110902,null,1,null,null
506845,30007013,"Amsterdam, Amstelpark",52.331663,4.88972,0,stoparea:110902,null,0,null,null
1528380,30009013,"Amsterdam, Amstelstation",52.347255,4.9179,0,stoparea:26091,null,null,null,null
1421073,30009015,"Amsterdam, Amstelstation",52.346793,4.919401,0,stoparea:26091,null,0,null,null
1523002,30009016,"Amsterdam, Amstelstation",52.346497,4.919537,0,stoparea:26091,null,0,null,null
1440315,30009017,"Amsterdam, Amstelstation",52.346215,4.918556,0,stoparea:235954,null,null,A6,null
1440317,30009018,"Amsterdam, Amstelstation",52.346215,4.9186,0,stoparea:235954,null,null,A7,null
1419759,30009025,"Amsterdam, Amstelstation",52.346234,4.918908,0,stoparea:26091,null,0,null,null
1419757,30009026,"Amsterdam, Amstelstation",52.346197,4.918747,0,stoparea:26091,null,0,null,null
1401154,30009028,"Amsterdam, Amstelstation",52.346179,4.918674,0,stoparea:26091,null,1,null,null
96470,30009514,"Amsterdam, Amstelstation",52.346489,4.91757,0,stoparea:26091,null,0,null,null
96469,30009515,"Amsterdam, Amstelstation",52.346471,4.917512,0,stoparea:26091,null,0,null,null
2217561,57152000,"Amsterdam, Amstelstation",52.346866,4.919621,0,stoparea:235954,null,null,B2,null
2217583,57152010,"Amsterdam, Amstelstation",52.346794,4.919563,0,stoparea:235954,null,null,B1,null
1420024,57152930,"Amsterdam, Amstelstation",52.346107,4.918675,0,stoparea:122969,null,null,A1,CXX:57152930
1420586,57152960,"Amsterdam, Amstelstation",52.346161,4.918616,0,stoparea:122969,null,null,A5,CXX:57152960
15260,30007033,"Amsterdam, Amstelveenseweg",52.351617,4.856957,0,stoparea:2478,null,0,null,null
15254,30007034,"Amsterdam, Amstelveenseweg",52.351325,4.855962,0,stoparea:2478,null,null,null,null
15716,30007342,"Amsterdam, Amstelveenseweg",52.33846,4.857202,0,stoparea:2536,null,0,B,null
15717,30007343,"Amsterdam, Amstelveenseweg",52.338365,4.857981,0,stoparea:2536,null,1,null,null
15045,30007490,"Amsterdam, Amstelveenseweg",52.338092,4.857309,0,stoparea:2536,null,1,N,null
